LANE_ID,LOAD_ORI,IB_LOAD_TYPE,DISPATCH_SEQ,CUBE,SHIPMENTS,PU DATE
OKC-IND,MCI,B,4,359.97,3,8/26/2025 0:00
OKC-IND,MCI,B,4,92.55,2,8/27/2025 0:00
OKC-IND,MCI,B,4,253.21,4,8/28/2025 0:00
OKC-IND,MCI,B,4,58.09,4,8/22/2025 0:00
OKC-DAY,MCI,B,4,360.89,2,8/21/2025 0:00
OKC-MSP,MCI,B,4,27.64,1,8/27/2025 0:00
OKC-MSP,MCI,B,4,52.54,1,8/26/2025 0:00
OKC-MSP,MCI,B,4,186.32,2,8/28/2025 0:00
OKC-PKB,MCI,B,3,8.67,1,8/20/2025 0:00
OKC-DAY,MCI,B,3,360.89,2,8/21/2025 0:00
OKC-DAY,MCI,B,3,15.04,1,8/28/2025 0:00
OKC-PKB,MCI,B,3,5.52,1,8/29/2025 0:00
OKC-IND,MCI,B,3,359.97,3,8/26/2025 0:00
OKC-IND,MCI,B,3,92.55,2,8/27/2025 0:00
OKC-MSP,MCI,B,3,186.32,2,8/28/2025 0:00
OKC-MSP,MCI,B,3,27.64,1,8/27/2025 0:00
OKC-MSP,MCI,B,3,52.54,1,8/26/2025 0:00
OKC-STL,MCI,B,3,437.76,2,8/29/2025 0:00
OKC-STL,MCI,B,3,12.19,1,8/22/2025 0:00
OKC-STL,MCI,B,3,34.36,2,8/20/2025 0:00
OKC-STL,MCI,B,3,92.31,1,8/25/2025 0:00
OKC-STL,MCI,B,3,296.48,3,8/27/2025 0:00
OKC-STL,MCI,B,3,35.3,1,8/21/2025 0:00
OKC-STL,MCI,B,3,33.06,1,8/28/2025 0:00
OKC-STL,MCI,B,3,34.63,1,8/26/2025 0:00
TUL-FSD,MCI,B,3,21.8,1,8/21/2025 0:00
TUL-FSD,MCI,B,3,78.91,1,8/25/2025 0:00
TUL-FAR,MCI,B,2,39.64,2,8/27/2025 0:00
TUL-DIK,MCI,B,2,204.73,1,8/29/2025 0:00
TUL-DAY,MCI,B,2,47,1,8/26/2025 0:00
TUL-DAY,MCI,B,2,12.88,1,8/25/2025 0:00
TUL-DAY,MCI,B,2,10.91,1,8/28/2025 0:00
TUL-DIK,MCI,B,2,12.25,1,8/27/2025 0:00
TUL-BIS,MCI,B,2,5.83,1,8/21/2025 0:00
TUL-FAR,MCI,B,2,7.46,1,8/25/2025 0:00
TUL-IND,MCI,B,2,106.5,3,8/22/2025 0:00
TUL-IND,MCI,B,2,9.28,1,8/21/2025 0:00
TUL-IND,MCI,B,2,10.09,1,8/29/2025 0:00
TUL-DAY,MCI,B,2,100.14,1,8/29/2025 0:00
TUL-DAY,MCI,B,2,5.41,1,8/20/2025 0:00
TUL-DAY,MCI,B,2,36.4,1,8/21/2025 0:00
TUL-IND,MCI,B,2,100.07,1,8/26/2025 0:00
TUL-IND,MCI,B,2,27.24,1,8/25/2025 0:00
TUL-IND,MCI,B,2,68.83,2,8/20/2025 0:00
TUL-PKB,MCI,B,2,16.14,1,8/28/2025 0:00
TUL-IND,MCI,B,2,128,2,8/28/2025 0:00
TUL-IND,MCI,B,2,70.15,1,8/27/2025 0:00
TUL-DAY,MCI,B,3,36.4,1,8/21/2025 0:00
TUL-DIK,MCI,B,3,204.73,1,8/29/2025 0:00
TUL-DIK,MCI,B,3,12.25,1,8/27/2025 0:00
TUL-FAR,MCI,B,3,7.46,1,8/25/2025 0:00
TUL-FAR,MCI,B,3,39.64,2,8/27/2025 0:00
TUL-BIS,MCI,B,3,5.83,1,8/21/2025 0:00
TUL-DAY,MCI,B,3,47,1,8/26/2025 0:00
TUL-DAY,MCI,B,3,100.14,1,8/29/2025 0:00
TUL-PKB,MCI,B,3,16.14,1,8/28/2025 0:00
TUL-DAY,MCI,B,3,12.88,1,8/25/2025 0:00
TUL-DAY,MCI,B,3,10.91,1,8/28/2025 0:00
TUL-DAY,MCI,B,3,5.41,1,8/20/2025 0:00
TUL-IND,MCI,B,3,10.09,1,8/29/2025 0:00
TUL-IND,MCI,B,3,100.07,1,8/26/2025 0:00
TUL-IND,MCI,B,3,27.24,1,8/25/2025 0:00
TUL-IND,MCI,B,3,68.83,2,8/20/2025 0:00
TUL-IND,MCI,B,3,128,2,8/28/2025 0:00
TUL-IND,MCI,B,3,70.15,1,8/27/2025 0:00
TUL-IND,MCI,B,3,106.5,3,8/22/2025 0:00
TUL-IND,MCI,B,3,9.28,1,8/21/2025 0:00
TUL-MSP,MCI,B,3,83.9,3,8/28/2025 0:00
TUL-MSP,MCI,B,3,107.35,2,8/27/2025 0:00
TUL-MSP,MCI,B,3,278.25,5,8/22/2025 0:00
TUL-MSP,MCI,B,3,62.05,1,8/29/2025 0:00
TUL-MSP,MCI,B,3,29.03,1,8/25/2025 0:00
TUL-MSP,MCI,B,2,107.35,2,8/27/2025 0:00
TUL-MSP,MCI,B,2,62.05,1,8/29/2025 0:00
TUL-MSP,MCI,B,2,29.03,1,8/25/2025 0:00
TUL-MSP,MCI,B,2,83.9,3,8/28/2025 0:00
TUL-MSP,MCI,B,2,278.25,5,8/22/2025 0:00
TUL-STL,MCI,B,2,25.45,1,8/21/2025 0:00
TUL-STL,MCI,B,2,231.52,2,8/20/2025 0:00
TUL-STL,MCI,B,2,114.45,2,8/21/2025 0:00
TUL-STL,MCI,B,2,58.36,2,8/26/2025 0:00
TUL-STL,MCI,B,2,122.97,2,8/28/2025 0:00
TUL-STL,MCI,B,2,33.62,2,8/22/2025 0:00
TUL-OMA,MCI,B,2,56.98,4,8/20/2025 0:00
TUL-OMA,MCI,B,2,10.75,1,8/26/2025 0:00
TUL-OMA,MCI,B,2,149.43,1,8/28/2025 0:00
TUL-OMA,MCI,B,2,10.98,1,8/25/2025 0:00
TUL-FSD,MCI,B,2,78.91,1,8/25/2025 0:00
TUL-FSD,MCI,B,2,21.8,1,8/21/2025 0:00
TUL-YKM,MCI,B,2,90.33,2,8/27/2025 0:00
TUL-YKM,MCI,B,2,40.81,1,8/22/2025 0:00
MSP-WLC,MCI,B,4,20.46,1,8/26/2025 0:00
MSP-SAT,MCI,B,4,62.43,3,8/28/2025 0:00
MSP-SAT,MCI,B,4,37.86,2,8/20/2025 0:00
MSP-SAT,MCI,B,4,191.68,1,8/21/2025 0:00
MSP-SAT,MCI,B,4,9.81,1,8/27/2025 0:00
MSP-WLC,MCI,B,4,512,1,8/27/2025 0:00
MSP-WLC,MCI,B,4,15.2,1,8/28/2025 0:00
MSP-LRD,MCI,B,4,13.34,1,8/21/2025 0:00
MSP-LRD,MCI,B,4,30.04,1,8/27/2025 0:00
MSP-LRD,MCI,B,4,23.13,1,8/22/2025 0:00
MSP-SAT,MCI,B,4,77.47,3,8/26/2025 0:00
MSP-SAT,MCI,B,4,188.53,1,8/22/2025 0:00
MSP-SAT,MCI,B,4,459.51,6,8/29/2025 0:00
MSP-AUS,MCI,B,4,119.41,1,8/29/2025 0:00
MSP-AUS,MCI,B,4,14.61,2,8/27/2025 0:00
MSP-AUS,MCI,B,4,9.49,1,8/28/2025 0:00
MSP-LRD,MCI,B,4,7.74,1,8/26/2025 0:00
MSP-LRD,MCI,B,4,66.95,1,8/20/2025 0:00
MSP-LRD,MCI,B,4,36.97,2,8/28/2025 0:00
BZN-MEM,MCI,B,9,51.39,1,8/22/2025 0:00
SNL-MEM,MCI,B,9,9.94,1,8/22/2025 0:00
SNL-MEM,MCI,B,9,50.03,1,8/27/2025 0:00
SNL-GDA,MCI,B,9,18.24,1,8/27/2025 0:00
SNL-TUP,MCI,B,9,19.83,1,8/27/2025 0:00
SNL-TUP,MCI,B,9,28.99,1,8/28/2025 0:00
OMA-LRK,MCI,B,3,3.89,1,8/28/2025 0:00
OMA-LRK,MCI,B,3,37.79,1,8/29/2025 0:00
OMA-BAT,MCI,B,3,8.75,1,8/28/2025 0:00
OMA-CLS,MCI,B,3,51.31,1,8/25/2025 0:00
OMA-MEM,MCI,B,3,618.76,4,8/27/2025 0:00
OMA-MEM,MCI,B,3,446.61,6,8/26/2025 0:00
OMA-MEM,MCI,B,3,191.83,4,8/21/2025 0:00
OMA-OCA,MCI,B,3,20.93,1,8/20/2025 0:00
OMA-OCA,MCI,B,3,45.78,1,8/29/2025 0:00
OMA-BAT,MCI,B,3,39.23,1,8/25/2025 0:00
OMA-MEM,MCI,B,3,79.44,1,8/22/2025 0:00
OMA-MEM,MCI,B,3,773.68,3,8/28/2025 0:00
BOI-MEM,MCI,B,3,22.82,1,8/21/2025 0:00
BOI-MEM,MCI,B,3,29.89,1,8/20/2025 0:00
TWF-TAL,MCI,B,8,36.9,1,8/28/2025 0:00
LGD-CLS,MCI,B,4,200.1,1,8/20/2025 0:00
BOI-MOB,MCI,B,3,61.57,1,8/26/2025 0:00
OMA-MOB,MCI,B,3,18.11,1,8/29/2025 0:00
OMA-DOT,MCI,B,3,8.95,1,8/20/2025 0:00
FSD-TUP,MCI,B,4,60.05,1,8/28/2025 0:00
FSD-LRK,MCI,B,4,5.05,1,8/29/2025 0:00
FSD-MER,MCI,B,4,6.35,1,8/29/2025 0:00
FSD-MER,MCI,B,4,6.86,1,8/25/2025 0:00
FSD-MER,MCI,B,4,18.67,1,8/27/2025 0:00
FSD-MER,MCI,B,4,14.47,1,8/20/2025 0:00
FSD-OCA,MCI,B,4,445.85,2,8/27/2025 0:00
FSD-OCA,MCI,B,4,11.95,1,8/25/2025 0:00
FSD-GDA,MCI,B,4,52.05,1,8/20/2025 0:00
FSD-MEM,MCI,B,4,20.79,1,8/29/2025 0:00
FSD-MEM,MCI,B,4,132.03,2,8/22/2025 0:00
FSD-MEM,MCI,B,4,62.53,1,8/27/2025 0:00
FSD-OCA,MCI,B,4,143.97,2,8/22/2025 0:00
FSD-DOT,MCI,B,4,23.09,1,8/20/2025 0:00
FSD-TAL,MCI,B,4,15.96,1,8/28/2025 0:00
DOW-JXN,MCI,B,8,108.02,2,8/29/2025 0:00
DOW-JXN,MCI,B,8,122.45,2,8/26/2025 0:00
DOW-JXN,MCI,B,8,116.43,3,8/25/2025 0:00
CHV-FAR,MCI,B,4,280.03,1,8/28/2025 0:00
CHV-FAR,MCI,B,4,481.29,2,8/26/2025 0:00
CHV-FAR,MCI,B,4,158.98,1,8/20/2025 0:00
MEM-FSD,MCI,B,4,55.67,2,8/29/2025 0:00
MEM-FSD,MCI,B,4,503.5,5,8/27/2025 0:00
MEM-FSD,MCI,B,4,220.64,4,8/26/2025 0:00
MEM-FSD,MCI,B,4,519.26,4,8/21/2025 0:00
MEM-FSD,MCI,B,4,213.41,3,8/20/2025 0:00
MEM-FSD,MCI,B,4,1007.98,9,8/25/2025 0:00
MEM-FSD,MCI,B,4,96.57,2,8/28/2025 0:00
SAT-FSD,MCI,B,5,224.15,1,8/25/2025 0:00
SAT-FSD,MCI,B,5,43.42,2,8/27/2025 0:00
SAT-FSD,MCI,B,5,9.53,1,8/22/2025 0:00
WLC-FSD,MCI,B,6,213.34,1,8/29/2025 0:00
WLC-FSD,MCI,B,6,172.98,1,8/21/2025 0:00
WLC-FSD,MCI,B,6,61.92,1,8/28/2025 0:00
AUS-FSD,MCI,B,5,71.53,1,8/20/2025 0:00
LRD-FSD,MCI,B,6,22.4,1,8/26/2025 0:00
LRD-FSD,MCI,B,6,223.46,1,8/21/2025 0:00
LRD-FSD,MCI,B,6,23.74,1,8/20/2025 0:00
RDU-FSD,MCI,B,7,52.85,1,8/29/2025 0:00
ALB-FSD,MCI,B,5,80.11,1,8/20/2025 0:00
TAL-FSD,MCI,B,7,50.64,1,8/21/2025 0:00
MOB-FSD,MCI,B,6,34.03,1,8/22/2025 0:00
ABI-FSD,MCI,B,5,86.26,1,8/21/2025 0:00
LRK-FSD,MCI,B,5,20.81,1,8/20/2025 0:00
FPR-FSD,MCI,B,6,60.84,2,8/29/2025 0:00
KSP-FSD,MCI,B,6,18.21,1,8/20/2025 0:00
RDU-SNL,MCI,B,6,302.83,3,8/29/2025 0:00
GRB-SNL,MCI,B,5,1080.72,1,8/27/2025 0:00
GRB-GJT,MCI,B,5,151.74,1,8/27/2025 0:00
GRB-GJT,MCI,B,5,151.71,1,8/25/2025 0:00
GRB-GJT,MCI,B,5,303.71,1,8/21/2025 0:00
GRB-SNL,MCI,B,5,45.12,1,8/26/2025 0:00
GRB-SNL,MCI,B,5,320,1,8/27/2025 0:00
GRB-SNL,MCI,B,5,45.04,1,8/28/2025 0:00
GRB-CYS,MCI,B,5,79.22,1,8/20/2025 0:00
GRB-CYS,MCI,B,5,110.04,2,8/27/2025 0:00
GRB-CYS,MCI,B,5,121.53,1,8/29/2025 0:00
CHR-SNL,MCI,B,5,333.76,4,8/26/2025 0:00
CHR-SNL,MCI,B,5,43.45,4,8/27/2025 0:00
CHR-SNL,MCI,B,5,188.73,4,8/29/2025 0:00
CHR-SNL,MCI,B,5,664.49,2,8/25/2025 0:00
CHR-SNL,MCI,B,5,89.29,1,8/28/2025 0:00
CHR-SNL,MCI,B,5,7.61,1,8/21/2025 0:00
IND-CYS,MCI,B,3,23.71,2,8/22/2025 0:00
IND-CYS,MCI,B,3,40.21,1,8/26/2025 0:00
IND-CPR,MCI,B,3,37.21,1,8/26/2025 0:00
IND-CYS,MCI,B,3,42.81,1,8/28/2025 0:00
IND-CYS,MCI,B,3,28.25,1,8/25/2025 0:00
IND-CYS,MCI,B,3,20.96,1,8/29/2025 0:00
KSP-SNL,MCI,B,5,22.41,1,8/29/2025 0:00
IND-VGT,MCI,B,3,279.52,1,8/28/2025 0:00
HIC-SNL,MCI,B,5,117.38,2,8/25/2025 0:00
HIC-SNL,MCI,B,5,24.57,1,8/21/2025 0:00
CHV-GJT,MCI,B,2,39.72,1,8/22/2025 0:00
CHV-CPR,MCI,B,2,81.44,2,8/25/2025 0:00
CHV-CPR,MCI,B,2,10.2,1,8/27/2025 0:00
CHV-CPR,MCI,B,2,71.66,1,8/28/2025 0:00
CHV-CYS,MCI,B,2,128.2,1,8/29/2025 0:00
CHV-SNL,MCI,B,2,230.77,1,8/25/2025 0:00
CHV-RKS,MCI,B,2,25.46,1,8/26/2025 0:00
QCY-ONT,MCI,B,2,62.16,1,8/21/2025 0:00
QCY-SNL,MCI,B,2,65.81,1,8/22/2025 0:00
QCY-SNL,MCI,B,2,48.07,1,8/29/2025 0:00
DAY-ONT,MCI,B,4,161.41,1,8/21/2025 0:00
DAY-SNL,MCI,B,4,42.41,1,8/20/2025 0:00
DAY-SNL,MCI,B,4,66.13,1,8/25/2025 0:00
DAY-RKS,MCI,B,4,23.75,1,8/25/2025 0:00
DAY-CYS,MCI,B,4,63.83,1,8/29/2025 0:00
DAY-ONT,MCI,B,4,326.9,2,8/27/2025 0:00
DAY-VGT,MCI,B,4,140.09,1,8/27/2025 0:00
STL-SNL,MCI,B,2,21.08,1,8/25/2025 0:00
STL-SNL,MCI,B,2,197.09,1,8/21/2025 0:00
IND-GJT,MCI,B,3,11.2,1,8/22/2025 0:00
IND-GJT,MCI,B,3,14.14,1,8/28/2025 0:00
IND-DOW,MCI,B,3,20.17,1,8/29/2025 0:00
IND-DOW,MCI,B,3,16.52,1,8/27/2025 0:00
IND-DOW,MCI,B,3,10.83,1,8/26/2025 0:00
IND-GJT,MCI,B,3,19.53,2,8/21/2025 0:00
IND-DOW,MCI,B,3,15.08,1,8/22/2025 0:00
IND-DOW,MCI,B,3,11.2,1,8/20/2025 0:00
IND-DOW,MCI,B,3,35.31,3,8/21/2025 0:00
IND-SNL,MCI,B,3,6.35,1,8/28/2025 0:00
IND-SNL,MCI,B,3,19.54,1,8/27/2025 0:00
IND-SNL,MCI,B,3,11.2,1,8/20/2025 0:00
IND-SNL,MCI,B,3,174.65,3,8/29/2025 0:00
IND-SNL,MCI,B,3,46.66,1,8/26/2025 0:00
IND-SNL,MCI,B,3,9.34,1,8/22/2025 0:00
IND-ONT,MCI,B,3,752.33,2,8/26/2025 0:00
IND-ONT,MCI,B,3,20.83,1,8/27/2025 0:00
IND-ONT,MCI,B,3,292.72,2,8/28/2025 0:00
IND-ONT,MCI,B,3,356.17,2,8/22/2025 0:00
IND-ONT,MCI,B,3,14.26,1,8/20/2025 0:00
IND-ONT,MCI,B,3,334.9,2,8/29/2025 0:00
IND-ONT,MCI,B,3,94.84,1,8/25/2025 0:00
IND-LOS,MCI,B,3,8.86,1,8/20/2025 0:00
IND-LOS,MCI,B,3,24.02,1,8/26/2025 0:00
IND-LOS,MCI,B,3,24.46,1,8/22/2025 0:00
IND-LOS,MCI,B,3,33.49,2,8/21/2025 0:00
IND-LOS,MCI,B,3,28.49,2,8/25/2025 0:00
SLN-CPR,MCI,B,2,10.46,1,8/27/2025 0:00
SLN-CYS,MCI,B,2,5.64,1,8/27/2025 0:00
SGF-CYS,MCI,B,2,80.02,1,8/27/2025 0:00
CHV-BZN,MCI,B,2,16.7,1,8/25/2025 0:00
CHV-SNL,MCI,B,4,230.77,1,8/25/2025 0:00
HIC-SNL,MCI,B,7,117.38,2,8/25/2025 0:00
HIC-SNL,MCI,B,7,24.57,1,8/21/2025 0:00
KSP-SNL,MCI,B,7,22.41,1,8/29/2025 0:00
FPR-BZN,MCI,B,5,8.72,1,8/25/2025 0:00
IND-SNL,MCI,B,4,6.35,1,8/28/2025 0:00
IND-SNL,MCI,B,4,19.54,1,8/27/2025 0:00
IND-SNL,MCI,B,4,11.2,1,8/20/2025 0:00
IND-SNL,MCI,B,4,174.65,3,8/29/2025 0:00
IND-SNL,MCI,B,4,46.66,1,8/26/2025 0:00
IND-SNL,MCI,B,4,9.34,1,8/22/2025 0:00
IND-ONT,MCI,B,4,752.33,2,8/26/2025 0:00
IND-ONT,MCI,B,4,20.83,1,8/27/2025 0:00
IND-ONT,MCI,B,4,292.72,2,8/28/2025 0:00
IND-ONT,MCI,B,4,356.17,2,8/22/2025 0:00
IND-ONT,MCI,B,4,14.26,1,8/20/2025 0:00
IND-ONT,MCI,B,4,334.9,2,8/29/2025 0:00
IND-ONT,MCI,B,4,94.84,1,8/25/2025 0:00
IND-LOS,MCI,B,4,8.86,1,8/20/2025 0:00
IND-LOS,MCI,B,4,24.02,1,8/26/2025 0:00
IND-LOS,MCI,B,4,24.46,1,8/22/2025 0:00
IND-LOS,MCI,B,4,33.49,2,8/21/2025 0:00
IND-LOS,MCI,B,4,28.49,2,8/25/2025 0:00
SLN-CPR,MCI,B,3,10.46,1,8/27/2025 0:00
KRN-AUS,MCI,B,3,78.25,1,8/20/2025 0:00
KRN-LUB,MCI,B,3,18.67,1,8/25/2025 0:00
KRN-DAL,MCI,B,3,32.01,1,8/27/2025 0:00
KRN-SLN,MCI,B,3,57.08,2,8/26/2025 0:00
KRN-STL,MCI,B,3,51.72,1,8/22/2025 0:00
AHN-OMA,MCI,B,4,69.52,1,8/27/2025 0:00
AHN-OMA,MCI,B,4,300.68,1,8/26/2025 0:00
AHN-SLN,MCI,B,4,14.63,1,8/22/2025 0:00
SIK-BOI,MCI,B,3,85.92,1,8/21/2025 0:00
SIK-FSD,MCI,B,4,56.7,1,8/26/2025 0:00
SIK-FSD,MCI,B,4,485.53,1,8/21/2025 0:00
SIK-FSD,MCI,B,3,56.7,1,8/26/2025 0:00
SIK-FSD,MCI,B,3,485.53,1,8/21/2025 0:00
BGP-SLN,MCI,B,4,19.37,1,8/28/2025 0:00
PCA-DOT,MCI,B,6,21.5,1,8/20/2025 0:00
PCA-IND,MCI,B,7,97.1,1,8/21/2025 0:00
PCA-IND,MCI,B,7,6.04,1,8/22/2025 0:00
PCA-IND,MCI,B,7,157.67,2,8/28/2025 0:00
PCA-DOT,MCI,B,7,21.5,1,8/20/2025 0:00
PCA-IND,MCI,B,6,97.1,1,8/21/2025 0:00
PCA-IND,MCI,B,6,6.04,1,8/22/2025 0:00
PCA-IND,MCI,B,6,157.67,2,8/28/2025 0:00
END-HTS,MCI,B,4,95.53,1,8/27/2025 0:00
END-DAY,MCI,B,4,43.36,1,8/27/2025 0:00
END-IND,MCI,B,4,55.65,3,8/28/2025 0:00
END-IND,MCI,B,4,19.82,1,8/21/2025 0:00
END-MDW,MCI,B,4,56.7,1,8/28/2025 0:00
END-IND,MCI,B,5,19.82,1,8/21/2025 0:00
END-HTS,MCI,B,5,95.53,1,8/27/2025 0:00
END-DAY,MCI,B,5,43.36,1,8/27/2025 0:00
END-IND,MCI,B,5,55.65,3,8/28/2025 0:00
MRK-SLN,MCI,B,3,2.81,2,8/28/2025 0:00
MRK-CHV,MCI,B,3,20.48,1,8/21/2025 0:00
MRK-CHV,MCI,B,3,66.06,1,8/22/2025 0:00
MRK-CHV,MCI,B,3,163.95,1,8/25/2025 0:00
MRK-CHV,MCI,B,3,13.66,1,8/28/2025 0:00
MRK-SLN,MCI,B,3,51.77,1,8/20/2025 0:00
WCH-FSD,MCI,B,3,53.37,1,8/21/2025 0:00
WCH-FSD,MCI,B,3,48.02,1,8/27/2025 0:00
WCH-FSD,MCI,B,3,30.78,1,8/20/2025 0:00
WCH-MDW,MCI,B,2,99.28,1,8/28/2025 0:00
WCH-STL,MCI,B,2,10.85,1,8/20/2025 0:00
WCH-STL,MCI,B,2,115.22,1,8/21/2025 0:00
WCH-QCY,MCI,B,2,36.4,1,8/21/2025 0:00
WCH-OMA,MCI,B,2,21.48,1,8/26/2025 0:00
WCH-OMA,MCI,B,2,35.49,1,8/27/2025 0:00
WCH-BOI,MCI,B,2,6.88,1,8/26/2025 0:00
WCH-FSD,MCI,B,2,48.02,1,8/27/2025 0:00
WCH-FSD,MCI,B,2,30.78,1,8/20/2025 0:00
WCH-FSD,MCI,B,2,53.37,1,8/21/2025 0:00
WCH-OMA,MCI,B,2,74.5,1,8/22/2025 0:00
WCH-IND,MCI,B,3,13.89,1,8/25/2025 0:00
WCH-IND,MCI,B,3,13.55,1,8/28/2025 0:00
WCH-FAR,MCI,B,3,60.92,1,8/28/2025 0:00
WCH-FAR,MCI,B,2,60.92,1,8/28/2025 0:00
WCH-MSP,MCI,B,3,51.31,1,8/27/2025 0:00
WCH-MSP,MCI,B,3,215.74,1,8/20/2025 0:00
WCH-IND,MCI,B,2,13.55,1,8/28/2025 0:00
WCH-IND,MCI,B,2,13.89,1,8/25/2025 0:00
WCH-MSP,MCI,B,2,51.31,1,8/27/2025 0:00
WCH-MSP,MCI,B,2,215.74,1,8/20/2025 0:00
MFR-STL,MCI,B,6,61.55,1,8/25/2025 0:00
MVN-FSD,MCI,B,3,28.09,1,8/29/2025 0:00
MVN-BOI,MCI,B,3,7.69,1,8/29/2025 0:00
MVN-FSD,MCI,B,4,28.09,1,8/29/2025 0:00
CHV-STL,MCI,B,2,12.8,1,8/28/2025 0:00
CHV-STL,MCI,B,2,115.47,1,8/26/2025 0:00
CHV-STL,MCI,B,2,65.47,1,8/21/2025 0:00
CHV-EVV,MCI,B,2,17.98,1,8/29/2025 0:00
CHV-EVV,MCI,B,2,207.43,1,8/20/2025 0:00
CHV-EVV,MCI,B,2,34.86,1,8/28/2025 0:00
CHV-QCY,MCI,B,2,41.43,1,8/26/2025 0:00
CHV-QCY,MCI,B,2,296.13,1,8/28/2025 0:00
CHV-QCY,MCI,B,2,431.81,2,8/25/2025 0:00
CHV-FSD,MCI,B,2,173.83,1,8/25/2025 0:00
CHV-FSD,MCI,B,2,83.54,1,8/28/2025 0:00
CHV-OMA,MCI,B,2,57.47,1,8/21/2025 0:00
CHV-WNT,MCI,B,2,2.68,1,8/28/2025 0:00
CHV-WNT,MCI,B,2,65.78,1,8/29/2025 0:00
CHV-BOI,MCI,B,2,152.62,2,8/21/2025 0:00
CHV-BOI,MCI,B,2,18.05,1,8/26/2025 0:00
LOS-STL,MCI,B,7,53.45,2,8/20/2025 0:00
LOS-STL,MCI,B,7,104.34,2,8/21/2025 0:00
LOS-STL,MCI,B,7,30.51,1,8/29/2025 0:00
LOS-STL,MCI,B,7,480.29,2,8/25/2025 0:00
LOS-STL,MCI,B,7,34.68,2,8/26/2025 0:00
LOS-STL,MCI,B,7,8.54,1,8/28/2025 0:00
LOS-SGF,MCI,B,7,47.11,2,8/20/2025 0:00
LOS-SGF,MCI,B,7,19.05,1,8/28/2025 0:00
LOS-SGF,MCI,B,7,79.91,1,8/21/2025 0:00
LOS-SGF,MCI,B,7,18.52,1,8/25/2025 0:00
ONT-STL,MCI,B,7,82.7,3,8/27/2025 0:00
ONT-STL,MCI,B,7,38.62,1,8/21/2025 0:00
ONT-STL,MCI,B,7,35.41,1,8/26/2025 0:00
ONT-STL,MCI,B,7,21.94,2,8/28/2025 0:00
ONT-STL,MCI,B,7,248.16,2,8/25/2025 0:00
ONT-STL,MCI,B,7,53.51,1,8/22/2025 0:00
ONT-QCY,MCI,B,7,48.23,1,8/25/2025 0:00
ONT-SGF,MCI,B,7,16,1,8/25/2025 0:00
ONT-SGF,MCI,B,7,49.32,1,8/22/2025 0:00
SNL-STL,MCI,B,8,96.78,1,8/27/2025 0:00
DOW-STL,MCI,B,7,18.94,1,8/29/2025 0:00
DOW-STL,MCI,B,7,50.36,1,8/20/2025 0:00
DOW-STL,MCI,B,7,54.22,2,8/21/2025 0:00
DOW-JXN,MCI,B,7,108.02,2,8/29/2025 0:00
DOW-JXN,MCI,B,7,122.45,2,8/26/2025 0:00
DOW-JXN,MCI,B,7,116.43,3,8/25/2025 0:00
DOW-QCY,MCI,B,7,50.79,1,8/25/2025 0:00
DOW-QCY,MCI,B,7,10.67,1,8/21/2025 0:00
MEM-WNT,MCI,B,3,282.17,1,8/22/2025 0:00
MEM-BOI,MCI,B,3,17.97,1,8/29/2025 0:00
MEM-YKM,MCI,B,3,38.52,1,8/26/2025 0:00
MEM-YKM,MCI,B,3,257.36,3,8/21/2025 0:00
MEM-YKM,MCI,B,3,13.03,1,8/20/2025 0:00
MEM-YKM,MCI,B,3,89.2,2,8/25/2025 0:00
OCA-FSD,MCI,B,5,10.28,1,8/25/2025 0:00
OCA-FSD,MCI,B,5,58.23,1,8/29/2025 0:00
OCA-OMA,MCI,B,5,28.75,1,8/21/2025 0:00
OCA-OMA,MCI,B,5,19.29,1,8/27/2025 0:00
OCA-OMA,MCI,B,5,172.82,1,8/29/2025 0:00
HIC-FSD,MCI,B,5,34.89,1,8/28/2025 0:00
CHT-FSD,MCI,B,4,319.63,2,8/28/2025 0:00
CHT-FSD,MCI,B,4,211.43,2,8/27/2025 0:00
CHT-FSD,MCI,B,4,67.68,1,8/29/2025 0:00
CHT-WNT,MCI,B,4,13.39,1,8/25/2025 0:00
CHT-BOI,MCI,B,4,47.81,2,8/29/2025 0:00
CHT-BOI,MCI,B,4,88.57,1,8/21/2025 0:00
DAL-QCY,MCI,B,3,458.79,1,8/27/2025 0:00
DAL-QCY,MCI,B,3,74.18,1,8/29/2025 0:00
DAL-QCY,MCI,B,3,183,2,8/21/2025 0:00
DAL-FSD,MCI,B,3,395.59,1,8/25/2025 0:00
DAL-FSD,MCI,B,3,41.1,2,8/27/2025 0:00
DAL-FSD,MCI,B,3,130.19,3,8/28/2025 0:00
DAL-FSD,MCI,B,3,538.46,4,8/21/2025 0:00
DAL-FSD,MCI,B,3,134.23,3,8/29/2025 0:00
DAL-FSD,MCI,B,3,66.68,3,8/20/2025 0:00
DAL-FSD,MCI,B,3,97.77,4,8/22/2025 0:00
DAL-FSD,MCI,B,3,110.14,3,8/26/2025 0:00
DAL-OMA,MCI,B,3,128.82,7,8/20/2025 0:00
DAL-OMA,MCI,B,3,454.97,4,8/29/2025 0:00
DAL-OMA,MCI,B,3,372.79,9,8/22/2025 0:00
DAL-OMA,MCI,B,3,520.1,4,8/26/2025 0:00
DAL-OMA,MCI,B,3,119.3,4,8/27/2025 0:00
DAL-OMA,MCI,B,3,265.86,8,8/21/2025 0:00
DAL-OMA,MCI,B,3,670.14,5,8/25/2025 0:00
