LANE_ID,LOAD_DST,LOAD_DST_TYPE,DISPATCH_SEQ,CUBE,SHIPMENTS,PU_DATE
HOU-DIK,MCI,B,2,86.17,2,8/26/2025 0:00
HOU-DIK,MCI,B,2,64.66,2,8/21/2025 0:00
HOU-BIS,MCI,B,2,34.69,2,8/20/2025 0:00
HOU-DIK,MCI,B,2,92.14,2,8/29/2025 0:00
HOU-DIK,MCI,B,2,47.73,2,8/20/2025 0:00
HOU-DIK,MCI,B,2,21.32,2,8/25/2025 0:00
HOU-FAR,MCI,B,2,34.73,1,8/25/2025 0:00
HOU-FAR,MCI,B,2,28.02,1,8/21/2025 0:00
HOU-DIK,MCI,B,2,15.8,1,8/22/2025 0:00
HOU-OMA,MCI,B,3,90.4,1,8/21/2025 0:00
HOU-FSD,MCI,B,3,10.66,1,8/21/2025 0:00
HOU-QCY,MCI,B,3,44.84,1,8/21/2025 0:00
HOU-OMA,MCI,B,3,18.41,1,8/27/2025 0:00
HOU-OMA,MCI,B,3,34.16,1,8/28/2025 0:00
HOU-QCY,MCI,B,3,225.19,1,8/26/2025 0:00
HOU-FSD,MCI,B,3,41.91,1,8/22/2025 0:00
HOU-FSD,MCI,B,3,4.67,1,8/29/2025 0:00
HOU-OMA,MCI,B,3,32.09,1,8/26/2025 0:00
HOU-OMA,MCI,B,3,18.86,1,8/20/2025 0:00
HOU-FSD,MCI,B,3,287.66,1,8/25/2025 0:00
HOU-FSD,MCI,B,3,59.87,1,8/26/2025 0:00
HOU-DIK,MCI,B,3,16.38,1,8/27/2025 0:00
HOU-DIK,MCI,B,3,86.17,2,8/26/2025 0:00
HOU-DIK,MCI,B,3,64.66,2,8/21/2025 0:00
HOU-BIS,MCI,B,3,34.69,2,8/20/2025 0:00
HOU-DIK,MCI,B,3,47.73,2,8/20/2025 0:00
CIN-YKM,MCI,B,1,17.15,1,8/20/2025 0:00
CIN-YKM,MCI,B,1,118.75,1,8/28/2025 0:00
CIN-SLN,MCI,B,1,48.1,1,8/29/2025 0:00
CIN-SLN,MCI,B,1,12.36,1,8/25/2025 0:00
CIN-BOI,MCI,B,1,34.66,1,8/22/2025 0:00
CIN-LGD,MCI,B,1,12.1,1,8/28/2025 0:00
CIN-WNT,MCI,B,1,48.22,1,8/29/2025 0:00
CIN-SLN,MCI,B,1,10.27,1,8/27/2025 0:00
CIN-DOW,MCI,B,1,29.44,1,8/26/2025 0:00
CIN-DOW,MCI,B,1,55.05,2,8/21/2025 0:00
CIN-DOW,MCI,B,1,44.28,1,8/29/2025 0:00
CIN-BOI,MCI,B,1,350.99,2,8/20/2025 0:00
CIN-LGD,MCI,B,1,176.85,1,8/27/2025 0:00
CIN-DOW,MCI,B,1,10.86,1,8/25/2025 0:00
CIN-SNL,MCI,B,1,54.73,2,8/28/2025 0:00
CIN-SNL,MCI,B,1,22.33,1,8/25/2025 0:00
CIN-SNL,MCI,B,1,6.86,1,8/29/2025 0:00
CIN-ONT,MCI,B,1,5.37,1,8/20/2025 0:00
CIN-ONT,MCI,B,1,21.27,1,8/22/2025 0:00
CIN-ONT,MCI,B,1,10.56,1,8/25/2025 0:00
CIN-SNL,MCI,B,1,15.58,1,8/22/2025 0:00
CIN-LOS,MCI,B,1,113.53,2,8/21/2025 0:00
CIN-SNL,MCI,B,1,42.43,1,8/21/2025 0:00
CIN-ONT,MCI,B,1,160.9,2,8/22/2025 0:00
CIN-BZN,MCI,B,1,17.64,1,8/28/2025 0:00
CIN-BZN,MCI,B,1,4.31,1,8/26/2025 0:00
CIN-ONT,MCI,B,1,54.75,1,8/21/2025 0:00
CIN-LOS,MCI,B,1,12.39,1,8/26/2025 0:00
CIN-CHV,MCI,B,1,104.33,1,8/25/2025 0:00
CIN-CYS,MCI,B,1,64.72,1,8/20/2025 0:00
CIN-YKM,MCI,B,2,17.15,1,8/20/2025 0:00
CIN-YKM,MCI,B,2,118.75,1,8/28/2025 0:00
CIN-BOI,MCI,B,2,350.99,2,8/20/2025 0:00
CIN-LGD,MCI,B,2,176.85,1,8/27/2025 0:00
CIN-SLN,MCI,B,2,10.27,1,8/27/2025 0:00
CIN-SLN,MCI,B,2,48.1,1,8/29/2025 0:00
CIN-SLN,MCI,B,2,12.36,1,8/25/2025 0:00
CIN-BOI,MCI,B,2,34.66,1,8/22/2025 0:00
CIN-DOW,MCI,B,2,10.86,1,8/25/2025 0:00
CIN-LGD,MCI,B,2,12.1,1,8/28/2025 0:00
CIN-WNT,MCI,B,2,48.22,1,8/29/2025 0:00
CIN-DOW,MCI,B,2,29.44,1,8/26/2025 0:00
CIN-DOW,MCI,B,2,55.05,2,8/21/2025 0:00
CIN-DOW,MCI,B,2,44.28,1,8/29/2025 0:00
CIN-SNL,MCI,B,2,42.43,1,8/21/2025 0:00
CIN-ONT,MCI,B,2,54.75,1,8/21/2025 0:00
CIN-SNL,MCI,B,2,15.58,1,8/22/2025 0:00
CIN-SNL,MCI,B,2,54.73,2,8/28/2025 0:00
CIN-SNL,MCI,B,2,22.33,1,8/25/2025 0:00
CIN-SNL,MCI,B,2,6.86,1,8/29/2025 0:00
CIN-ONT,MCI,B,2,160.9,2,8/22/2025 0:00
CIN-ONT,MCI,B,2,5.37,1,8/20/2025 0:00
CIN-ONT,MCI,B,2,21.27,1,8/22/2025 0:00
CIN-ONT,MCI,B,2,10.56,1,8/25/2025 0:00
CIN-LOS,MCI,B,2,12.39,1,8/26/2025 0:00
CIN-LOS,MCI,B,2,113.53,2,8/21/2025 0:00
CIN-CHV,MCI,B,2,104.33,1,8/25/2025 0:00
CIN-BZN,MCI,B,2,17.64,1,8/28/2025 0:00
CIN-BZN,MCI,B,2,4.31,1,8/26/2025 0:00
CIN-CYS,MCI,B,2,64.72,1,8/20/2025 0:00
CIN-YKM,MCI,B,3,17.15,1,8/20/2025 0:00
CIN-YKM,MCI,B,3,118.75,1,8/28/2025 0:00
CIN-SLN,MCI,B,3,10.27,1,8/27/2025 0:00
CIN-SLN,MCI,B,3,48.1,1,8/29/2025 0:00
CIN-SLN,MCI,B,3,12.36,1,8/25/2025 0:00
CIN-BOI,MCI,B,3,34.66,1,8/22/2025 0:00
CIN-BOI,MCI,B,3,350.99,2,8/20/2025 0:00
CIN-LGD,MCI,B,3,12.1,1,8/28/2025 0:00
CIN-WNT,MCI,B,3,48.22,1,8/29/2025 0:00
CIN-LGD,MCI,B,3,176.85,1,8/27/2025 0:00
CIN-DOW,MCI,B,3,29.44,1,8/26/2025 0:00
CIN-DOW,MCI,B,3,55.05,2,8/21/2025 0:00
CIN-DOW,MCI,B,3,44.28,1,8/29/2025 0:00
CIN-DOW,MCI,B,3,10.86,1,8/25/2025 0:00
CIN-SNL,MCI,B,3,15.58,1,8/22/2025 0:00
CIN-SNL,MCI,B,3,54.73,2,8/28/2025 0:00
CIN-SNL,MCI,B,3,22.33,1,8/25/2025 0:00
CIN-SNL,MCI,B,3,6.86,1,8/29/2025 0:00
CIN-SNL,MCI,B,3,42.43,1,8/21/2025 0:00
CIN-ONT,MCI,B,3,160.9,2,8/22/2025 0:00
CIN-ONT,MCI,B,3,5.37,1,8/20/2025 0:00
CIN-ONT,MCI,B,3,21.27,1,8/22/2025 0:00
CIN-ONT,MCI,B,3,10.56,1,8/25/2025 0:00
CIN-ONT,MCI,B,3,54.75,1,8/21/2025 0:00
CIN-LOS,MCI,B,3,12.39,1,8/26/2025 0:00
CIN-LOS,MCI,B,3,113.53,2,8/21/2025 0:00
CIN-CHV,MCI,B,3,104.33,1,8/25/2025 0:00
CIN-BZN,MCI,B,3,17.64,1,8/28/2025 0:00
CIN-BZN,MCI,B,3,4.31,1,8/26/2025 0:00
CIN-CYS,MCI,B,3,64.72,1,8/20/2025 0:00
JAC-LGD,MCI,B,2,12.19,1,8/20/2025 0:00
JAC-OMA,MCI,B,2,2.86,1,8/26/2025 0:00
JAC-OMA,MCI,B,2,28.39,1,8/21/2025 0:00
FPR-BOI,MCI,B,3,10.67,1,8/29/2025 0:00
FPR-BOI,MCI,B,3,12.52,1,8/21/2025 0:00
ALB-FSD,MCI,B,2,80.11,1,8/20/2025 0:00
ALB-SLN,MCI,B,2,49.17,1,8/20/2025 0:00
SAV-BOI,MCI,B,2,55.21,1,8/26/2025 0:00
SAV-SLN,MCI,B,2,45.42,1,8/28/2025 0:00
FPR-FSD,MCI,B,3,60.84,2,8/29/2025 0:00
FPR-OMA,MCI,B,3,24.97,1,8/25/2025 0:00
FPR-OMA,MCI,B,3,53.81,1,8/21/2025 0:00
FPR-BZN,MCI,B,3,8.72,1,8/25/2025 0:00
SAV-FSD,MCI,B,2,152.84,1,8/21/2025 0:00
SAV-FSD,MCI,B,2,65.81,1,8/25/2025 0:00
SAV-FSD,MCI,B,2,18.46,1,8/22/2025 0:00
SAV-FSD,MCI,B,2,48.01,1,8/28/2025 0:00
SAV-OMA,MCI,B,2,54.6,1,8/22/2025 0:00
SAV-OMA,MCI,B,2,10.49,1,8/20/2025 0:00
OCA-OMA,MCI,B,4,172.82,1,8/29/2025 0:00
OCA-FSD,MCI,B,3,10.28,1,8/25/2025 0:00
OCA-FSD,MCI,B,3,58.23,1,8/29/2025 0:00
OCA-OMA,MCI,B,3,28.75,1,8/21/2025 0:00
OCA-OMA,MCI,B,3,19.29,1,8/27/2025 0:00
OCA-OMA,MCI,B,3,172.82,1,8/29/2025 0:00
SAV-FSD,MCI,B,3,18.46,1,8/22/2025 0:00
SAV-FSD,MCI,B,3,48.01,1,8/28/2025 0:00
SAV-OMA,MCI,B,3,54.6,1,8/22/2025 0:00
SAV-OMA,MCI,B,3,10.49,1,8/20/2025 0:00
SAV-FSD,MCI,B,3,152.84,1,8/21/2025 0:00
OCA-OMA,MCI,B,4,19.29,1,8/27/2025 0:00
FPR-OMA,MCI,B,4,24.97,1,8/25/2025 0:00
FPR-OMA,MCI,B,4,53.81,1,8/21/2025 0:00
FPR-BZN,MCI,B,4,8.72,1,8/25/2025 0:00
SAV-BOI,MCI,B,3,55.21,1,8/26/2025 0:00
SAV-SLN,MCI,B,3,45.42,1,8/28/2025 0:00
SAV-FSD,MCI,B,3,65.81,1,8/25/2025 0:00
FPR-BOI,MCI,B,4,10.67,1,8/29/2025 0:00
FPR-BOI,MCI,B,4,12.52,1,8/21/2025 0:00
FPR-FSD,MCI,B,4,60.84,2,8/29/2025 0:00
OCA-FSD,MCI,B,4,10.28,1,8/25/2025 0:00
OCA-FSD,MCI,B,4,58.23,1,8/29/2025 0:00
OCA-OMA,MCI,B,4,28.75,1,8/21/2025 0:00
ALB-FSD,MCI,B,3,80.11,1,8/20/2025 0:00
ALB-SLN,MCI,B,3,49.17,1,8/20/2025 0:00
AHN-OMA,MCI,B,3,300.68,1,8/26/2025 0:00
AHN-SLN,MCI,B,2,14.63,1,8/22/2025 0:00
AHN-OMA,MCI,B,2,69.52,1,8/27/2025 0:00
AHN-OMA,MCI,B,2,300.68,1,8/26/2025 0:00
AHN-SLN,MCI,B,3,14.63,1,8/22/2025 0:00
AHN-OMA,MCI,B,3,69.52,1,8/27/2025 0:00
FLO-SLN,MCI,B,3,55.62,1,8/20/2025 0:00
FLO-SLN,MCI,B,3,61.18,1,8/28/2025 0:00
FLO-BZN,MCI,B,3,24.05,1,8/27/2025 0:00
FLO-SLN,MCI,B,2,55.62,1,8/20/2025 0:00
FLO-SLN,MCI,B,2,61.18,1,8/28/2025 0:00
FLO-BZN,MCI,B,2,24.05,1,8/27/2025 0:00
POM-FSD,MCI,B,4,55.71,1,8/28/2025 0:00
POM-FSD,MCI,B,4,114.7,1,8/26/2025 0:00
POM-FSD,MCI,B,4,20.52,1,8/20/2025 0:00
POM-OMA,MCI,B,4,56.11,1,8/21/2025 0:00
POM-LGD,MCI,B,4,27.19,1,8/21/2025 0:00
POM-FSD,MCI,B,3,55.71,1,8/28/2025 0:00
POM-OMA,MCI,B,3,56.11,1,8/21/2025 0:00
POM-LGD,MCI,B,3,27.19,1,8/21/2025 0:00
POM-FSD,MCI,B,3,114.7,1,8/26/2025 0:00
POM-FSD,MCI,B,3,20.52,1,8/20/2025 0:00
BAX-BZN,MCI,B,2,9.18,1,8/22/2025 0:00
BAX-YKM,MCI,B,3,83.54,1,8/25/2025 0:00
BAX-FSD,MCI,B,3,59.7,1,8/22/2025 0:00
BAX-BZN,MCI,B,3,9.18,1,8/22/2025 0:00
BAX-YKM,MCI,B,2,83.54,1,8/25/2025 0:00
BAX-FSD,MCI,B,2,59.7,1,8/22/2025 0:00
CHS-LGD,MCI,B,3,53.09,1,8/22/2025 0:00
CHS-BOI,MCI,B,3,4.34,1,8/26/2025 0:00
CHS-LGD,MCI,B,2,53.09,1,8/22/2025 0:00
CHS-BOI,MCI,B,2,4.34,1,8/26/2025 0:00
CHS-OMA,MCI,B,2,259.63,1,8/28/2025 0:00
CHS-OMA,MCI,B,2,76.01,1,8/25/2025 0:00
CHS-OMA,MCI,B,3,76.01,1,8/25/2025 0:00
CHS-OMA,MCI,B,3,259.63,1,8/28/2025 0:00
AUG-LGD,MCI,B,2,139.77,1,8/21/2025 0:00
AUG-FSD,MCI,B,2,558.18,1,8/29/2025 0:00
AUG-FSD,MCI,B,3,558.18,1,8/29/2025 0:00
AUG-LGD,MCI,B,3,139.77,1,8/21/2025 0:00
AUG-YKM,MCI,B,3,61.83,1,8/21/2025 0:00
AUG-YKM,MCI,B,2,61.83,1,8/21/2025 0:00
COL-BOI,MCI,B,3,5.18,1,8/27/2025 0:00
COL-LGD,MCI,B,3,13.66,1,8/26/2025 0:00
COL-LGD,MCI,B,2,22.85,1,8/21/2025 0:00
COL-BOI,MCI,B,2,5.18,1,8/27/2025 0:00
COL-OMA,MCI,B,3,56.46,1,8/21/2025 0:00
COL-BOI,MCI,B,3,189.41,1,8/22/2025 0:00
COL-LGD,MCI,B,2,13.66,1,8/26/2025 0:00
COL-OMA,MCI,B,2,56.46,1,8/21/2025 0:00
COL-LGD,MCI,B,3,22.85,1,8/21/2025 0:00
COL-BOI,MCI,B,3,9.24,1,8/21/2025 0:00
COL-BOI,MCI,B,2,9.24,1,8/21/2025 0:00
COL-BOI,MCI,B,2,189.41,1,8/22/2025 0:00
FTM-YKM,MCI,B,4,200.79,1,8/26/2025 0:00
FTM-YKM,MCI,B,3,200.79,1,8/26/2025 0:00
SAA-FSD,MCI,B,2,183.8,1,8/26/2025 0:00
SAA-FSD,MCI,B,2,123.61,1,8/21/2025 0:00
SAA-LGD,MCI,B,2,53.35,2,8/28/2025 0:00
SAA-FSD,MCI,B,1,104.34,1,8/20/2025 0:00
SAA-OMA,MCI,B,2,33.97,2,8/29/2025 0:00
SAA-OMA,MCI,B,2,185.54,3,8/26/2025 0:00
SAA-OMA,MCI,B,1,36.81,1,8/27/2025 0:00
SAA-OMA,MCI,B,1,185.54,3,8/26/2025 0:00
SAA-OMA,MCI,B,2,22.93,1,8/25/2025 0:00
SAA-OMA,MCI,B,2,36.81,1,8/27/2025 0:00
SAA-FSD,MCI,B,2,104.34,1,8/20/2025 0:00
SAA-YKM,MCI,B,2,3.09,1,8/25/2025 0:00
SAA-FSD,MCI,B,1,183.8,1,8/26/2025 0:00
SAA-FSD,MCI,B,1,123.61,1,8/21/2025 0:00
SAA-OMA,MCI,B,1,33.97,2,8/29/2025 0:00
SAA-YKM,MCI,B,1,3.09,1,8/25/2025 0:00
SAA-LGD,MCI,B,1,53.35,2,8/28/2025 0:00
SAA-OMA,MCI,B,1,22.93,1,8/25/2025 0:00
MIA-OMA,MCI,B,4,17.54,1,8/26/2025 0:00
MIA-FSD,MCI,B,4,28.64,1,8/22/2025 0:00
MIA-SLN,MCI,B,4,32.06,1,8/21/2025 0:00
MIA-WNT,MCI,B,4,26.44,1,8/21/2025 0:00
MIA-BOI,MCI,B,4,126.96,1,8/25/2025 0:00
MIA-BOI,MCI,B,4,8.42,1,8/27/2025 0:00
MIA-YKM,MCI,B,4,8.28,1,8/22/2025 0:00
MIA-OMA,MCI,B,4,24.89,1,8/27/2025 0:00
MIA-WNT,MCI,B,3,26.44,1,8/21/2025 0:00
MIA-BOI,MCI,B,3,126.96,1,8/25/2025 0:00
MIA-SLN,MCI,B,4,32.06,2,8/22/2025 0:00
MIA-SLN,MCI,B,4,72.13,2,8/27/2025 0:00
MIA-SLN,MCI,B,3,72.13,2,8/27/2025 0:00
MIA-FSD,MCI,B,4,32.76,1,8/29/2025 0:00
MIA-OMA,MCI,B,3,17.54,1,8/26/2025 0:00
MIA-FSD,MCI,B,3,28.64,1,8/22/2025 0:00
MIA-SLN,MCI,B,3,32.06,1,8/21/2025 0:00
MIA-YKM,MCI,B,3,8.28,1,8/22/2025 0:00
MIA-SLN,MCI,B,3,32.06,2,8/22/2025 0:00
MIA-FSD,MCI,B,3,32.76,1,8/29/2025 0:00
MIA-BOI,MCI,B,3,8.42,1,8/27/2025 0:00
MIA-OMA,MCI,B,3,24.89,1,8/27/2025 0:00
ORL-BOI,MCI,B,4,41.86,1,8/27/2025 0:00
ORL-OMA,MCI,B,4,118.29,1,8/27/2025 0:00
ORL-BOI,MCI,B,4,69.34,1,8/22/2025 0:00
ORL-BOI,MCI,B,3,69.34,1,8/22/2025 0:00
ORL-BOI,MCI,B,3,41.86,1,8/27/2025 0:00
ORL-OMA,MCI,B,3,118.29,1,8/27/2025 0:00
TAM-FSD,MCI,B,4,65.1,1,8/22/2025 0:00
TAM-OMA,MCI,B,4,27.46,1,8/26/2025 0:00
TAM-FSD,MCI,B,4,16.68,2,8/27/2025 0:00
TAM-BOI,MCI,B,4,5.17,1,8/22/2025 0:00
TAM-BOI,MCI,B,4,24.5,1,8/29/2025 0:00
TAM-SLN,MCI,B,4,65.53,1,8/22/2025 0:00
TAM-FSD,MCI,B,4,40.02,1,8/26/2025 0:00
TAM-FSD,MCI,B,3,40.02,1,8/26/2025 0:00
TAM-BOI,MCI,B,3,5.17,1,8/22/2025 0:00
TAM-BOI,MCI,B,3,24.5,1,8/29/2025 0:00
TAM-SLN,MCI,B,3,65.53,1,8/22/2025 0:00
TAM-FSD,MCI,B,3,65.1,1,8/22/2025 0:00
TAM-OMA,MCI,B,4,9.02,1,8/21/2025 0:00
TAM-OMA,MCI,B,3,9.02,1,8/21/2025 0:00
TAM-OMA,MCI,B,3,27.46,1,8/26/2025 0:00
TAM-FSD,MCI,B,3,16.68,2,8/27/2025 0:00
JAC-FSD,MCI,B,3,42.14,1,8/28/2025 0:00
JAC-FSD,MCI,B,3,116.9,2,8/26/2025 0:00
JAC-LGD,MCI,B,3,12.19,1,8/20/2025 0:00
JAC-OMA,MCI,B,3,2.86,1,8/26/2025 0:00
JAC-OMA,MCI,B,3,28.39,1,8/21/2025 0:00
JAC-BOI,MCI,B,3,38.86,1,8/25/2025 0:00
JAC-BOI,MCI,B,2,38.86,1,8/25/2025 0:00
JAC-FSD,MCI,B,2,42.14,1,8/28/2025 0:00
JAC-FSD,MCI,B,2,116.9,2,8/26/2025 0:00
WSH-SNL,MCI,B,4,41.15,1,8/28/2025 0:00
WSH-SNL,MCI,B,5,41.15,1,8/28/2025 0:00
RDU-SNL,MCI,B,5,302.83,3,8/29/2025 0:00
RDU-SNL,MCI,B,5,698.73,1,8/20/2025 0:00
RDU-SNL,MCI,B,5,38.93,1,8/25/2025 0:00
RDU-SNL,MCI,B,5,68.53,2,8/21/2025 0:00
CHR-SNL,MCI,B,4,43.45,4,8/27/2025 0:00
CHR-LGD,MCI,B,4,42.7,1,8/27/2025 0:00
CHR-BOI,MCI,B,4,35.77,1,8/21/2025 0:00
RDU-FSD,MCI,B,5,52.85,1,8/29/2025 0:00
RDU-SNL,MCI,B,5,165.87,3,8/22/2025 0:00
RDU-SNL,MCI,B,5,58.04,1,8/26/2025 0:00
RDU-SNL,MCI,B,4,68.53,2,8/21/2025 0:00
CHR-SNL,MCI,B,4,188.73,4,8/29/2025 0:00
CHR-SNL,MCI,B,4,664.49,2,8/25/2025 0:00
CHR-SNL,MCI,B,4,333.76,4,8/26/2025 0:00
CHR-SNL,MCI,B,4,89.29,1,8/28/2025 0:00
CHR-SNL,MCI,B,4,7.61,1,8/21/2025 0:00
CHR-BOI,MCI,B,3,35.77,1,8/21/2025 0:00
CHR-LGD,MCI,B,3,42.7,1,8/27/2025 0:00
RDU-FSD,MCI,B,4,52.85,1,8/29/2025 0:00
RDU-SNL,MCI,B,4,165.87,3,8/22/2025 0:00
RDU-SNL,MCI,B,4,58.04,1,8/26/2025 0:00
RDU-SNL,MCI,B,4,302.83,3,8/29/2025 0:00
CHR-SNL,MCI,B,3,89.29,1,8/28/2025 0:00
CHR-SNL,MCI,B,3,188.73,4,8/29/2025 0:00
CHR-SNL,MCI,B,3,664.49,2,8/25/2025 0:00
CHR-SNL,MCI,B,3,333.76,4,8/26/2025 0:00
CHR-SNL,MCI,B,3,7.61,1,8/21/2025 0:00
CHR-SNL,MCI,B,3,43.45,4,8/27/2025 0:00
CHT-FSD,MCI,B,2,67.68,1,8/29/2025 0:00
CHT-BOI,MCI,B,2,88.57,1,8/21/2025 0:00
CHT-WNT,MCI,B,2,13.39,1,8/25/2025 0:00
CHT-BOI,MCI,B,2,47.81,2,8/29/2025 0:00
KSP-FSD,MCI,B,3,18.21,1,8/20/2025 0:00
KSP-SNL,MCI,B,3,22.41,1,8/29/2025 0:00
RDU-SNL,MCI,B,4,38.93,1,8/25/2025 0:00
HIC-FSD,MCI,B,3,34.89,1,8/28/2025 0:00
HIC-SNL,MCI,B,3,117.38,2,8/25/2025 0:00
HIC-SNL,MCI,B,3,24.57,1,8/21/2025 0:00
CHT-FSD,MCI,B,2,319.63,2,8/28/2025 0:00
CHT-FSD,MCI,B,2,211.43,2,8/27/2025 0:00
RDU-SNL,MCI,B,4,698.73,1,8/20/2025 0:00
CHT-FSD,MCI,B,3,67.68,1,8/29/2025 0:00
CHT-WNT,MCI,B,3,13.39,1,8/25/2025 0:00
CHT-BOI,MCI,B,3,47.81,2,8/29/2025 0:00
CHT-BOI,MCI,B,3,88.57,1,8/21/2025 0:00
KSP-FSD,MCI,B,4,18.21,1,8/20/2025 0:00
KSP-SNL,MCI,B,4,22.41,1,8/29/2025 0:00
HIC-FSD,MCI,B,4,34.89,1,8/28/2025 0:00
HIC-SNL,MCI,B,4,117.38,2,8/25/2025 0:00
HIC-SNL,MCI,B,4,24.57,1,8/21/2025 0:00
CHT-FSD,MCI,B,3,319.63,2,8/28/2025 0:00
CHT-FSD,MCI,B,3,211.43,2,8/27/2025 0:00
RWI-SNL,MCI,B,5,36.95,1,8/27/2025 0:00
RWI-SNL,MCI,B,4,36.95,1,8/27/2025 0:00
FAY-SNL,MCI,B,5,47.52,1,8/20/2025 0:00
FAY-SNL,MCI,B,4,47.52,1,8/20/2025 0:00
KNO-SNL,MCI,B,2,32.39,1,8/25/2025 0:00
KNO-SNL,MCI,B,2,63.83,1,8/27/2025 0:00
KNO-FSD,MCI,B,2,150.53,3,8/27/2025 0:00
KNO-FSD,MCI,B,2,3.08,1,8/29/2025 0:00
KNO-FSD,MCI,B,3,3.08,1,8/29/2025 0:00
KNO-BOI,MCI,B,3,24.68,1,8/27/2025 0:00
KNO-BOI,MCI,B,3,90.41,1,8/26/2025 0:00
KNO-SNL,MCI,B,3,32.39,1,8/25/2025 0:00
KNO-BOI,MCI,B,2,24.68,1,8/27/2025 0:00
KNO-BOI,MCI,B,2,90.41,1,8/26/2025 0:00
KNO-SNL,MCI,B,3,63.83,1,8/27/2025 0:00
KNO-FSD,MCI,B,3,150.53,3,8/27/2025 0:00
NAS-YKM,MCI,B,1,61.43,1,8/21/2025 0:00
NAS-YKM,MCI,B,1,84.74,1,8/20/2025 0:00
NAS-SNL,MCI,B,1,92.75,1,8/22/2025 0:00
NAS-SNL,MCI,B,1,24.73,1,8/27/2025 0:00
NAS-SNL,MCI,B,1,137.76,2,8/21/2025 0:00
NAS-SNL,MCI,B,1,47.87,1,8/20/2025 0:00
NAS-BZN,MCI,B,1,13.81,1,8/21/2025 0:00
NAS-OMA,MCI,B,1,13.34,1,8/29/2025 0:00
NAS-OMA,MCI,B,1,19.17,1,8/22/2025 0:00
NAS-OMA,MCI,B,1,55.5,1,8/27/2025 0:00
NAS-SLN,MCI,B,1,88.73,1,8/21/2025 0:00
NAS-YKM,MCI,B,1,296.24,1,8/28/2025 0:00
NAS-FSD,MCI,B,1,172.39,2,8/28/2025 0:00
NAS-FSD,MCI,B,1,61.65,1,8/26/2025 0:00
NAS-FSD,MCI,B,1,24.75,1,8/29/2025 0:00
NAS-FSD,MCI,B,1,231.29,2,8/22/2025 0:00
NAS-SNL,MCI,B,1,353.79,2,8/28/2025 0:00
NAS-BZN,MCI,B,1,12.31,1,8/29/2025 0:00
NAS-YKM,MCI,B,2,84.74,1,8/20/2025 0:00
NAS-SLN,MCI,B,2,88.73,1,8/21/2025 0:00
NAS-YKM,MCI,B,2,296.24,1,8/28/2025 0:00
NAS-SNL,MCI,B,2,92.75,1,8/22/2025 0:00
NAS-OMA,MCI,B,1,61.34,3,8/28/2025 0:00
NAS-FSD,MCI,B,1,166.67,2,8/25/2025 0:00
NAS-SNL,MCI,B,2,47.87,1,8/20/2025 0:00
NAS-SNL,MCI,B,2,353.79,2,8/28/2025 0:00
NAS-BZN,MCI,B,2,12.31,1,8/29/2025 0:00
NAS-BZN,MCI,B,2,13.81,1,8/21/2025 0:00
NAS-FSD,MCI,B,1,75.25,1,8/21/2025 0:00
NAS-YKM,MCI,B,2,61.43,1,8/21/2025 0:00
NAS-OMA,MCI,B,2,55.5,1,8/27/2025 0:00
NAS-OMA,MCI,B,2,61.34,3,8/28/2025 0:00
NAS-FSD,MCI,B,2,166.67,2,8/25/2025 0:00
NAS-FSD,MCI,B,2,172.39,2,8/28/2025 0:00
NAS-SNL,MCI,B,2,24.73,1,8/27/2025 0:00
NAS-SNL,MCI,B,2,137.76,2,8/21/2025 0:00
NAS-FSD,MCI,B,2,61.65,1,8/26/2025 0:00
NAS-FSD,MCI,B,2,24.75,1,8/29/2025 0:00
NAS-FSD,MCI,B,2,231.29,2,8/22/2025 0:00
NAS-FSD,MCI,B,2,75.25,1,8/21/2025 0:00
NAS-OMA,MCI,B,2,13.34,1,8/29/2025 0:00
NAS-OMA,MCI,B,2,19.17,1,8/22/2025 0:00
ASH-SNL,MCI,B,3,2.73,1,8/27/2025 0:00
ASH-SNL,MCI,B,4,2.73,1,8/27/2025 0:00
FSM-BOI,MCI,B,1,443.85,2,8/22/2025 0:00
FSM-BOI,MCI,B,1,47.7,1,8/27/2025 0:00
FSM-TWF,MCI,B,1,36.28,1,8/25/2025 0:00
FSM-TWF,MCI,B,1,60.36,1,8/21/2025 0:00
FSM-OSH,MCI,B,1,65.78,1,8/25/2025 0:00
FSM-JVL,MCI,B,1,238.77,3,8/28/2025 0:00
FSM-MDW,MCI,B,1,152.52,2,8/22/2025 0:00
FSM-MDW,MCI,B,1,204.21,2,8/21/2025 0:00
FSM-MDW,MCI,B,1,71.65,1,8/29/2025 0:00
FSM-MDW,MCI,B,1,279.59,5,8/28/2025 0:00
FSM-MDW,MCI,B,1,100.52,3,8/27/2025 0:00
FSM-MDW,MCI,B,1,22.87,1,8/26/2025 0:00
FSM-STL,MCI,B,1,39.4,1,8/27/2025 0:00
FSM-MDW,MCI,B,1,38.53,2,8/25/2025 0:00
FSM-MDW,MCI,B,1,145.92,2,8/27/2025 0:00
FSM-CHW,MCI,B,1,6.68,1,8/20/2025 0:00
FSM-CHW,MCI,B,1,10.3,1,8/27/2025 0:00
FSM-STL,MCI,B,1,92.77,2,8/29/2025 0:00
FSM-STL,MCI,B,1,46.49,1,8/28/2025 0:00
FSM-MDW,MCI,B,1,63.39,1,8/20/2025 0:00
FSM-CHW,MCI,B,1,60.96,1,8/29/2025 0:00
